1174	0.0
1165	0.0
1170	0.0
1157	0.0
1159	0.0
1150	0.0
1149	0.0
1209	0.0
1200	1.0
1190	0.0
1189	0.0
1193	0.0
1183	0.0
1111	0.0
1106	0.0
1094	0.0
1093	0.0
1097	0.0
1087	0.0
1140	0.0
1131	0.0
1126	0.0
1116	0.0
1044	0.0
1030	0.0
1021	0.0
1077	0.0
1079	0.0
1071	0.0
1061	0.0
1055	0.0
1058	0.0
979	0.0
984	0.0
985	0.0
974	0.0
964	0.0
956	0.0
955	0.0
960	0.0
1016	0.0
1003	0.0
996	0.0
995	0.0
997	0.0
1428	0.0
1434	0.0
1422	0.0
1423	0.0
1413	0.0
1405	0.0
1459	0.0
1464	0.0
1452	0.0
1451	0.0
1455	1.0
1438	0.0
1363	0.0
1362	0.0
1341	0.0
1397	0.0
1400	0.0
1389	0.0
1381	0.0
1386	0.0
1373	0.0
1376	0.0
1305	0.0
1298	0.0
1284	0.3369203209877014
1283	0.0
1278	0.0
1280	0.0
1282	0.0
1281	0.0
1331	0.0
1334	0.0
1336	0.0
1329	0.0
1317	0.0
1310	0.0
1311	0.0
1314	0.0
1236	0.0
1227	0.0
1230	0.0
1232	0.0
1233	0.0
1212	1.0
1214	0.0
1216	0.0
1217	0.0
1260	0.0
1259	0.0
1261	0.0
1263	0.0
1258	0.0
665	0.0
653	0.0
645	0.0
650	0.0
694	0.0
683	0.0
676	0.0
678	0.0
681	0.0
668	0.0
673	0.0
598	0.0
600	0.0
602	0.0
588	0.0
587	0.0
583	0.0
586	0.0
576	0.0
627	0.0
607	0.0
532	0.0
534	0.33692029118537903
536	0.0
538	0.0
526	0.0
527	1.0
567	0.0
558	0.0
552	0.0
540	0.0
541	0.0
467	0.0
469	0.0
472	0.0
473	0.0
466	0.0
452	0.0
458	1.0
444	0.0
448	0.0
449	0.0
500	1.0
501	0.0
496	0.0
488	0.0
490	0.0
476	0.0
475	0.0
480	0.0
915	0.0
918	0.0
911	0.0
914	0.0
903	0.0
891	0.0
893	0.0
896	0.0
950	0.0
953	0.0
940	0.0
942	0.0
945	0.0
928	0.0
929	0.0
851	0.0
853	1.0
846	0.0
850	0.0
840	0.0
839	0.0
842	0.0
830	0.0
884	0.0
883	0.0
875	0.0
882	0.0
870	0.0
859	0.0
863	0.0
791	0.0
779	0.0
764	1.0
766	0.0
767	0.0
769	0.0
821	0.0
815	0.0
803	0.0
795	0.0
800	0.0
802	0.0
801	0.0
727	0.0
730	0.0
719	0.0
721	1.0
760	0.0
750	0.0
735	0.0
154	0.0
142	0.0
146	0.0
127	0.0
186	0.0
176	0.0
177	0.0
165	0.0
168	0.0
167	0.0
156	1.0
157	0.0
86	0.0
87	1.0
78	0.0
72	0.0
65	0.0
120	0.0
110	0.0
95	0.0
56	0.0
57	0.0
37	0.0
40	0.0
32	0.0
31	0.0
33	0.0
403	0.0
408	0.0
397	0.0
402	0.0
437	0.0
439	0.0
431	0.0
419	0.0
422	0.0
423	0.0
426	0.0
411	0.0
416	0.0
340	0.0
346	0.0
345	0.0
325	0.0
319	0.0
374	0.0
365	0.0
368	0.0
356	0.0
357	0.0
349	0.0
352	0.0
351	0.0
276	0.0
282	0.0
251	0.0
254	0.0
308	0.0
311	0.0
299	0.0
296	0.0
287	0.0
218	0.0
203	0.0
187	0.0
189	0.0
192	0.0
194	0.0
244	0.0
243	0.0
235	0.0
240	0.0
229	0.0
224	0.0
223	0.0
226	0.0
2196	0.0
2198	0.0
2199	0.0
2180	0.0
2184	0.0
2176	0.0
2177	0.0
2232	0.0
2220	0.0
2212	0.0
2214	0.0
2205	0.0
2207	0.0
2210	0.0
2136	0.0
2138	0.0
2124	0.0
2127	0.0
2130	0.0
2120	0.0
2111	0.0
2160	0.0
2142	0.0
2141	0.0
2067	1.0
2062	0.0
2063	0.0
2052	0.0
2051	0.0
2101	0.0
2095	0.0
2098	0.0
2076	0.0
2077	0.0
2079	0.0
2005	0.0
2008	0.0
2009	0.0
1998	0.0
1999	0.0
2001	0.0
1988	0.0
1987	0.0
2040	0.0
2039	0.0
2020	0.0
2013	0.0
1685	0.0
1688	0.0
1689	0.0
1681	0.0
1665	0.0
1715	0.0
1718	0.0
1713	0.0
1700	0.0
1702	0.0
1691	0.0
1694	0.0
1693	1.0
1620	0.0
1619	0.0
1606	0.0
1605	0.0
1597	0.0
1600	0.0
1653	0.0
1655	0.0
1657	0.0
1643	0.0
1646	0.0
1636	0.0
1640	0.0
1639	0.0
1631	0.0
1560	0.0
1547	0.0
1543	0.0
1531	0.0
1589	0.0
1593	0.0
1583	0.0
1575	0.0
1577	0.0
1565	0.0
1495	0.0
1497	0.0
1487	0.0
1479	0.0
1481	0.0
1526	0.0
1530	0.0
1520	0.0
1522	0.0
1510	0.0
1499	0.0
1924	0.0
1928	0.0
1918	0.0
1919	0.0
1978	0.0
1966	0.0
1875	0.0
1877	0.0
1880	0.0
1879	0.0
1882	0.0
1869	0.0
1873	0.0
1859	0.0
1856	0.0
1913	0.0
1900	0.0
1906	0.0
1884	0.0
1812	0.0
1815	0.0
1805	0.0
1809	0.0
1802	0.0
1790	0.5440126657485962
1789	0.0
1793	0.0
1844	0.0
1845	0.0
1739	0.0
1732	0.0
1726	0.0
1729	0.0
1782	0.0
1767	0.0
1755	0.0
1760	0.0
1759	0.0
