213	1
1586	0
316	0
1830	0
654	1
521	1
1667	1
2094	1
770	0
1706	0
2171	1
241	1
994	1
279	0
1654	0
222	1
664	1
998	0
2234	1
775	0
267	0
1591	0
180	1
706	0
524	0
2023	1
127	0
461	1
771	0
850	1
637	1
1423	0
2168	0
1160	1
321	0
1674	0
1736	0
2192	0
2021	0
888	1
1093	0
45	0
1129	0
2105	0
1837	1
1948	1
1023	1
789	1
1069	1
2220	0
90	0
426	1
898	0
1972	1
1514	0
1018	0
1342	1
353	0
1812	0
67	1
298	1
847	0
1632	0
935	1
1027	0
1057	0
1448	1
890	0
646	0
1208	1
1959	1
1783	0
1205	1
510	1
2160	0
496	0
1053	1
2152	1
1191	0
743	0
457	1
806	1
551	1
2093	1
1014	1
1803	1
428	0
2119	0
236	0
1357	1
335	1
582	0
1453	1
2108	0
1454	1
363	1
57	0
563	1
294	1
38	1
560	0
1313	0
1215	0
1986	0
2025	0
1712	1
1821	1
1692	0
887	0
634	1
748	0
734	0
485	1
586	1
2203	1
1574	1
535	1
1923	0
1677	0
1855	1
168	0
221	0
2170	1
1110	0
3	0
1944	1
636	1
1373	0
1672	0
763	1
549	1
600	0
975	1
597	1
343	0
336	0
497	1
382	1
761	1
1271	1
707	1
546	0
1592	0
1938	1
369	0
671	1
1629	0
393	0
774	1
330	1
131	0
189	0
101	0
1685	0
14	0
317	0
2082	1
74	0
438	0
284	0
253	1
1519	0
364	1
1977	0
548	1
709	0
609	0
1817	0
2036	1
1064	0
1010	1
1982	1
875	0
615	0
1813	0
1464	0
753	0
1148	0
1911	0
1162	0
506	1
2189	0
929	1
1600	0
1903	1
601	0
1008	0
1534	1
860	0
1247	1
488	0
207	1
1952	0
218	0
171	0
266	1
80	1
1494	1
902	0
152	1
1154	0
2043	1
153	0
1046	0
1324	1
384	1
848	1
2084	1
2157	1
2150	0
828	1
1456	1
2179	0
400	1
54	0
1827	1
2221	1
2089	0
2069	1
271	0
2114	1
1202	1
246	1
1928	0
339	0
1749	0
220	1
478	0
1682	0
1396	1
437	1
278	1
1071	0
1710	0
978	0
596	0
159	1
1403	0
1963	0
1011	0
143	0
647	1
742	1
536	1
130	0
874	1
2000	1
1402	0
1155	0
1752	0
487	0
334	0
653	1
293	1
2058	1
1627	1
1114	1
2057	1
259	0
1304	0
1867	0
624	0
822	1
1341	1
18	1
75	0
423	0
1779	1
1595	1
404	1
