0	1
1	0
2	0
3	0
4	1
5	0
6	0
7	1
8	0
9	1
10	0
11	0
12	1
13	1
14	0
15	0
16	0
17	1
18	1
19	1
20	0
21	1
22	0
23	0
24	0
25	0
26	0
27	1
28	0
29	0
30	1
33	0
34	1
35	1
36	0
38	1
39	0
41	1
42	1
43	1
44	0
45	0
46	0
47	0
48	1
49	0
50	1
51	1
52	0
53	0
54	0
55	0
57	0
58	1
59	0
60	0
61	1
62	1
63	0
64	1
65	0
66	0
67	1
68	1
69	0
70	1
71	0
72	1
73	0
74	0
75	0
76	1
77	0
78	0
79	1
80	1
81	1
82	1
83	0
84	1
85	1
87	1
88	1
89	0
90	0
91	1
92	0
93	1
94	0
96	1
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	1
107	1
108	1
109	1
111	1
112	0
113	0
114	1
115	0
116	1
117	1
118	1
119	1
121	1
122	1
123	0
124	0
125	0
126	0
127	0
128	1
129	1
130	0
131	0
132	1
133	0
134	0
135	0
136	1
137	1
138	0
139	1
140	1
141	1
142	1
143	0
144	1
145	0
147	1
148	0
149	1
150	0
151	1
152	1
153	0
154	0
155	1
156	0
157	0
158	1
159	1
160	1
161	0
162	0
163	0
164	1
165	1
166	0
167	1
168	0
169	0
170	0
171	0
172	1
173	0
174	0
175	1
178	1
179	0
180	1
181	0
182	1
183	0
184	0
185	0
186	1
187	0
188	0
189	0
190	1
191	0
192	0
193	1
195	0
196	0
197	0
198	1
199	0
200	1
201	0
202	1
203	1
204	1
205	0
206	1
207	1
208	0
209	1
210	0
211	1
212	0
213	1
214	1
215	1
216	0
217	1
218	0
219	1
220	1
221	0
222	1
223	0
224	1
225	1
227	1
228	1
230	0
231	1
232	1
233	0
234	1
236	0
237	0
238	0
239	0
240	1
241	1
242	1
245	1
246	1
247	0
248	1
249	0
250	1
252	0
253	1
255	1
256	0
257	1
258	1
259	0
260	1
261	0
262	1
263	1
264	0
265	0
266	1
267	0
268	1
269	1
270	1
271	0
272	0
273	1
274	0
275	0
277	1
278	1
279	0
280	1
281	1
282	1
283	0
284	0
285	1
286	1
287	0
288	1
289	1
290	1
291	0
292	0
293	1
294	1
295	0
297	0
298	1
300	0
301	0
302	0
303	1
304	1
305	0
306	1
307	1
308	0
309	1
310	1
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	1
320	1
321	0
322	1
323	1
324	0
326	0
327	1
328	0
329	1
330	1
331	1
332	0
333	1
334	0
335	1
336	0
337	0
338	0
339	0
341	1
342	0
343	0
344	1
345	0
346	0
347	0
348	1
350	0
352	0
353	0
354	0
355	0
356	0
357	1
358	0
359	0
360	1
361	1
362	1
363	1
364	1
366	0
367	1
368	1
369	0
370	0
371	0
372	0
373	1
374	0
375	0
376	1
377	1
378	0
379	1
380	0
381	1
382	1
383	0
384	1
385	1
386	0
387	1
388	1
389	0
390	1
391	0
392	1
393	0
394	1
395	0
396	0
397	1
398	1
399	1
400	1
401	0
402	1
404	1
405	0
406	1
407	0
408	1
409	1
410	0
412	1
413	0
414	1
415	1
417	1
418	1
420	0
421	1
422	0
423	0
424	1
425	1
426	1
427	0
428	0
429	1
430	0
432	1
433	1
434	0
435	0
436	0
437	1
438	0
440	1
441	1
442	0
443	1
445	0
446	0
447	1
450	1
451	1
452	0
453	0
454	1
455	0
456	1
457	1
459	1
460	0
461	1
462	1
463	0
464	1
465	0
466	0
468	0
470	1
471	1
472	0
473	0
474	1
477	1
478	0
479	0
481	1
482	0
483	1
484	0
485	1
486	1
487	0
488	0
489	0
491	0
492	1
493	0
494	1
495	1
496	0
497	1
498	1
499	1
500	1
502	0
503	0
504	1
505	0
506	1
507	0
508	0
509	1
510	1
511	1
512	0
513	0
514	0
515	0
516	1
517	1
518	0
519	0
520	0
521	1
522	0
523	0
524	0
525	1
526	1
527	1
528	1
529	1
530	1
531	0
532	1
533	0
535	1
536	1
537	1
538	0
539	0
540	1
542	0
543	1
544	1
545	1
546	0
547	0
548	1
549	1
550	1
551	1
552	1
553	0
554	1
555	1
556	1
557	1
558	0
559	0
560	0
561	1
562	0
563	1
564	1
565	0
566	1
568	0
569	0
570	0
571	0
572	0
573	1
574	0
575	0
576	1
577	0
578	1
579	0
580	1
581	1
582	0
583	1
584	0
585	0
586	1
589	0
590	0
591	1
592	0
593	1
594	1
595	1
596	0
597	1
599	0
600	0
601	0
602	0
603	0
604	1
605	1
606	0
608	1
609	0
610	0
611	0
612	0
613	1
614	1
615	0
616	1
617	0
618	1
619	1
620	1
621	0
622	0
623	1
624	0
625	1
626	0
628	1
629	0
630	0
631	0
632	0
633	1
634	1
635	0
636	1
637	1
638	0
639	0
640	0
641	0
642	0
643	0
644	1
645	1
646	0
647	1
648	0
649	1
651	1
652	0
653	1
654	1
655	0
656	1
657	1
658	0
659	1
660	1
661	0
662	0
663	1
664	1
666	1
667	0
668	0
669	0
670	0
671	1
672	1
673	1
674	0
675	0
677	0
678	1
679	1
680	0
681	1
682	0
683	0
684	0
685	0
686	1
687	0
688	0
689	1
690	0
691	1
692	0
693	0
695	0
696	0
697	1
698	1
699	0
700	0
701	1
702	0
703	1
704	1
705	1
706	0
707	1
708	1
709	0
710	0
711	0
712	1
713	0
714	0
715	1
716	0
717	0
718	0
720	1
721	1
722	0
723	1
724	0
725	0
726	0
728	0
729	1
731	1
732	0
733	0
734	0
736	0
737	1
738	1
739	1
740	1
741	0
742	1
743	0
744	0
745	0
746	0
747	1
748	0
749	1
750	0
751	1
752	0
753	0
754	1
755	0
756	0
757	0
758	0
759	0
761	1
762	0
763	1
765	1
767	1
768	0
769	0
770	0
771	0
772	0
773	1
774	1
775	0
776	1
777	0
778	0
780	1
781	1
782	1
783	1
784	0
785	0
786	0
787	1
788	0
789	1
790	1
792	0
793	1
794	0
795	0
796	1
797	0
798	0
799	1
800	1
804	0
805	1
806	1
807	0
808	1
809	1
810	1
811	1
812	0
813	1
814	0
816	0
817	1
818	1
819	1
820	0
821	0
822	1
823	1
824	1
825	1
826	1
827	0
828	1
829	1
830	1
831	1
832	1
833	1
834	1
835	1
836	1
837	1
838	0
840	0
841	1
842	0
843	0
844	0
845	0
847	0
848	1
849	0
850	1
852	1
854	1
855	1
856	0
857	1
858	1
859	1
860	0
861	1
862	0
863	0
864	1
865	0
866	1
867	0
868	0
869	1
870	1
871	0
872	1
873	1
874	1
875	0
876	0
877	1
878	1
879	0
880	1
881	0
882	0
883	1
885	1
886	0
887	0
888	1
889	1
890	0
891	0
892	0
893	1
894	1
895	1
896	0
897	0
898	0
899	0
900	0
901	1
902	0
903	0
904	1
905	1
906	1
907	0
908	1
909	0
910	1
911	0
912	0
913	0
914	0
915	0
916	1
917	0
918	1
919	0
920	1
921	0
922	0
923	0
924	1
925	0
926	1
927	1
928	1
929	1
930	0
931	1
932	1
933	1
934	1
935	1
936	0
937	1
938	0
939	1
941	0
942	0
943	1
944	1
946	1
947	1
948	0
949	1
951	0
952	1
953	1
954	0
957	0
958	1
959	0
960	1
961	0
962	1
963	0
964	0
965	0
966	0
967	1
968	1
969	0
970	1
971	1
972	0
973	0
975	1
976	1
977	0
978	0
980	1
981	1
982	1
983	0
986	0
987	0
988	1
989	0
990	1
991	0
992	0
993	1
994	1
998	0
999	0
1000	0
1001	0
1002	0
1004	1
1005	0
1006	0
1007	0
1008	0
1009	0
1010	1
1011	0
1012	0
1013	1
1014	1
1015	1
1016	1
1017	1
1018	0
1019	1
1020	0
1021	0
1022	0
1023	1
1024	0
1025	1
1026	0
1027	0
1028	0
1029	0
1031	1
1032	0
1033	1
1034	1
1035	1
1036	1
1037	1
1038	0
1039	0
1040	1
1041	0
1042	0
1043	0
1045	0
1046	0
1047	0
1048	1
1049	0
1050	1
1051	1
1052	0
1053	1
1054	1
1055	1
1056	1
1057	0
1059	1
1060	0
1062	1
1063	1
1064	0
1065	0
1066	1
1067	1
1068	1
1069	1
1070	0
1071	0
1072	1
1073	0
1074	0
1075	0
1076	1
1077	1
1078	1
1079	1
1080	1
1081	1
1082	0
1083	0
1084	0
1085	0
1086	0
1088	0
1089	1
1090	1
1091	1
1092	0
1093	0
1095	1
1096	1
1098	0
1099	1
1100	1
1101	1
1102	0
1103	1
1104	1
1105	0
1106	1
1107	0
1108	1
1109	0
1110	0
1112	0
1113	1
1114	1
1115	0
1116	0
1117	0
1118	1
1119	1
1120	1
1121	0
1122	1
1123	1
1124	1
1125	0
1127	1
1128	1
1129	0
1130	0
1132	1
1133	1
1134	1
1135	1
1136	1
1137	1
1138	0
1139	1
1141	0
1142	1
1143	0
1144	1
1145	0
1146	0
1147	0
1148	0
1151	0
1152	1
1153	0
1154	0
1155	0
1156	1
1158	1
1160	1
1161	0
1162	0
1163	1
1164	0
1166	0
1167	1
1168	0
1169	0
1170	0
1171	1
1172	1
1173	1
1175	0
1176	1
1177	1
1178	1
1179	1
1180	1
1181	0
1182	1
1183	1
1184	0
1185	1
1186	1
1187	0
1188	0
1189	1
1191	0
1192	1
1194	1
1195	0
1196	0
1197	0
1198	0
1199	0
1201	0
1202	1
1203	0
1204	0
1205	1
1206	1
1207	1
1208	1
1209	0
1210	0
1211	0
1213	0
1214	0
1215	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	1
1228	1
1229	1
1231	0
1232	0
1234	0
1235	1
1237	0
1238	1
1239	0
1240	0
1241	1
1242	0
1243	0
1244	0
1245	1
1246	1
1247	1
1248	0
1249	0
1250	1
1251	0
1252	1
1253	1
1254	0
1255	0
1256	0
1257	1
1258	1
1259	0
1260	1
1261	1
1262	0
1264	0
1265	0
1266	1
1267	0
1268	1
1269	1
1270	0
1271	1
1272	1
1273	1
1274	1
1275	0
1276	1
1277	0
1278	1
1279	1
1282	1
1283	1
1285	0
1286	1
1287	1
1288	1
1289	1
1290	0
1291	1
1292	1
1293	0
1294	1
1295	1
1296	1
1297	0
1298	0
1299	0
1300	1
1301	1
1302	1
1303	0
1304	0
1306	1
1307	0
1308	1
1309	1
1310	0
1312	0
1313	0
1315	0
1316	0
1318	1
1319	1
1320	0
1321	0
1322	1
1323	1
1324	1
1325	1
1326	0
1327	1
1328	0
1329	1
1330	0
1331	0
1332	1
1333	0
1335	1
1336	1
1337	1
