1778	0
949	1
1616	1
2229	0
147	1
861	1
1011	0
1345	0
972	0
970	1
327	1
1005	0
1726	1
2151	1
1241	1
13	1
1608	0
856	0
1832	1
1064	0
1328	0
1580	0
1945	0
496	0
1699	1
1075	0
21	1
539	0
2049	1
1329	1
1020	0
1656	1
1035	1
991	0
887	0
1741	0
1622	1
670	0
583	1
847	0
2047	1
1092	0
1977	0
1401	1
684	0
1073	0
2172	1
1579	1
1432	0
1519	0
1568	1
1391	1
800	1
799	1
412	1
691	1
870	1
305	0
912	0
415	1
265	0
785	0
2057	1
1234	0
1599	1
2183	1
1018	0
2125	0
610	0
1198	0
2061	0
333	1
90	0
1319	1
457	1
307	1
513	0
814	0
366	0
1875	0
1586	0
1256	0
1178	1
272	0
1743	1
239	0
144	1
1081	1
1892	0
1878	1
1925	1
624	0
636	1
1122	1
395	0
1023	1
1218	0
1732	0
1684	0
1146	0
649	1
