591	1
1107	0
906	1
789	1
618	1
1350	1
1110	0
916	1
421	1
2190	1
1807	1
811	1
1827	1
88	1
195	0
245	1
82	1
1450	1
969	0
1469	1
2097	0
2193	0
1462	1
241	1
2088	1
908	1
912	0
179	0
1838	0
1831	0
661	0
292	0
1850	1
486	1
77	0
1946	1
599	0
385	1
1663	1
1616	1
1247	1
1624	1
1153	0
822	1
1800	0
1578	1
1185	1
1562	1
720	1
1054	1
1048	1
406	1
1300	1
436	0
470	1
812	0
1491	0
1671	1
384	1
1301	1
1468	0
478	0
617	0
1824	0
2121	0
12	1
143	0
2023	1
1379	1
1534	1
546	0
1770	1
2093	1
425	1
300	0
359	0
170	0
1273	1
185	0
621	0
513	0
977	0
164	1
1095	1
1001	0
592	0
61	1
1066	1
2158	1
393	0
1040	1
294	1
1901	0
1272	1
1443	1
2100	1
1997	1
2179	0
1335	1
1708	0
1925	1
1594	1
256	0
1849	0
2003	1
302	0
1912	0
1286	1
1944	1
948	0
2031	0
2042	0
1377	1
2216	1
2112	0
234	1
4	1
777	0
1387	1
2135	0
1347	0
1832	1
512	0
2006	0
1056	1
951	0
1307	0
1099	1
2223	1
1544	0
1632	0
404	1
1638	0
516	1
1808	1
150	0
153	0
271	0
843	0
331	1
1169	0
702	0
429	1
1816	0
1412	1
1843	1
646	0
1785	1
1765	0
1804	1
1486	1
1960	1
778	0
754	1
809	1
968	1
1072	1
909	0
708	1
379	1
237	0
46	0
1492	1
453	0
892	0
1704	0
48	1
1509	1
1625	1
2007	0
2155	0
1254	0
568	0
1714	1
63	0
1208	1
566	1
1411	0
336	0
1101	1
47	0
1309	1
1721	0
197	0
1355	1
709	0
1285	0
1650	0
1829	1
443	1
1922	0
836	1
354	0
139	1
966	0
794	0
2038	0
221	0
1466	0
1267	0
1022	0
699	0
1814	1
773	1
949	1
782	1
1429	1
1320	0
1262	0
138	0
2002	1
1427	0
1766	0
1270	0
360	1
1615	1
548	1
718	0
2078	0
1669	1
482	0
1382	1
865	0
1306	1
947	1
1621	1
1418	1
1590	1
714	0
1991	1
1266	1
1754	1
1151	0
604	1
1828	0
1736	0
2166	0
114	1
1211	0
1173	1
1098	0
278	1
1848	0
1787	1
60	0
2094	1
405	0
1645	1
596	0
711	0
1378	1
7	1
1717	0
1983	0
629	0
517	1
847	0
581	1
1346	0
2108	0
1699	1
1114	1
685	0
2060	1
1007	0
1197	0
341	1
611	0
990	1
1188	0
17	1
756	0
1810	0
68	1
456	1
1945	0
178	1
2049	1
2156	0
1410	1
1249	0
1045	0
2154	1
1909	1
1485	1
1857	1
1042	0
428	0
424	1
792	0
923	0
2084	1
407	0
1957	0
1915	0
972	0
380	0
1380	0
1478	1
2028	1
348	1
624	0
657	1
973	0
502	0
1982	1
180	1
67	1
1572	1
1028	0
1745	1
1851	0
776	1
1029	0
1951	0
2032	0
759	0
1996	1
1916	1
1561	0
543	1
1599	1
2110	1
813	1
2222	1
784	0
2178	1
1287	1
2230	1
867	0
363	1
2017	0
1375	0
2071	1
890	0
1043	0
392	1
2169	1
1542	0
1682	0
367	1
2183	1
2119	0
1020	0
329	1
1024	0
75	0
738	1
886	0
2140	0
833	1
148	0
173	0
1014	1
3	0
503	0
1985	0
820	0
161	0
706	0
1308	1
116	1
2186	0
1440	1
1026	0
1794	0
704	1
827	0
1822	0
451	1
34	1
1369	1
2061	0
1993	0
1837	1
1164	0
1797	0
2105	0
131	0
479	0
1456	1
2191	1
1498	1
303	1
498	1
85	1
506	1
695	0
1137	1
689	1
594	1
2203	1
2189	0
1750	1
2225	1
219	1
1871	1
400	1
1753	0
2172	1
1551	0
323	1
913	0
519	0
1598	0
196	0
881	0
933	1
2091	1
1582	1
1482	0
306	1
267	0
27	1
339	0
1959	1
1240	0
1171	1
1080	1
265	0
606	0
272	0
614	1
1989	0
358	0
2047	1
529	1
1010	1
722	0
1198	0
679	1
1512	0
1914	0
982	1
1426	0
927	1
2014	1
1858	0
941	0
66	0
1199	0
1062	1
264	0
895	1
1132	1
2054	0
481	1
415	1
1524	0
2149	0
30	1
723	1
736	0
2045	0
44	0
317	0
1447	1
309	1
557	1
547	0
1955	0
619	1
2037	1
1907	0
227	1
1734	0
834	1
209	1
1370	1
2234	1
525	1
1391	1
1035	1
188	0
725	0
1424	0
1756	0
1488	0
819	1
158	1
693	0
1403	0
868	0
790	1
257	1
1962	0
1608	0
220	1
1660	1
1923	0
2083	0
58	1
399	1
1392	1
1158	1
1549	1
1860	0
1623	1
1830	0
1791	1
2048	1
872	1
1964	0
313	0
2046	0
1842	0
369	0
1051	1
151	1
1084	0
1013	1
1580	0
485	1
864	1
958	1
1664	1
1031	1
