745	0
1536	1
1474	1
1450	1
1337	1
1367	0
926	1
38	1
456	1
797	0
563	1
2116	0
2126	1
920	1
2059	1
1423	0
1109	0
320	1
1464	0
211	1
25	0
703	1
1652	0
1905	1
881	0
1187	0
459	1
515	0
2027	0
542	0
1994	1
944	1
909	0
646	0
843	0
854	1
558	0
1748	1
2230	1
125	0
1439	1
1667	1
824	1
1537	1
167	1
1168	0
1196	0
1934	1
2129	1
144	1
260	1
51	1
1991	1
593	1
1004	1
580	1
1224	0
1946	1
549	1
595	1
1204	0
2206	1
1560	0
1763	1
652	0
105	0
2189	0
270	1
20	0
383	0
1754	1
269	1
1178	1
559	0
1413	1
1445	0
770	0
481	1
1516	0
2132	1
740	1
1485	1
2165	1
872	1
1472	0
1993	0
630	0
1788	1
938	0
1787	1
1232	0
1707	1
1021	0
2175	1
583	1
1888	0
832	1
2064	0
2160	0
158	1
1132	1
1929	1
57	0
2118	0
655	0
972	0
1484	1
2172	1
1201	0
210	0
43	1
1252	1
1060	0
1941	1
1473	1
1587	0
579	0
1405	1
1210	0
1354	0
1854	0
2186	0
1112	0
445	0
1948	1
1412	1
1557	0
2092	0
1365	1
1023	1
471	1
152	1
1658	0
1785	1
535	1
755	0
133	0
895	1
2137	1
1724	1
1362	0
1192	1
465	0
1865	0
1500	1
1255	0
1722	1
1470	0
343	0
536	1
1402	0
1832	1
1274	1
502	0
1172	1
1816	0
910	1
773	1
661	0
1798	1
2074	0
215	1
374	0
780	1
2093	1
2193	0
547	0
1446	0
168	0
1585	0
1892	0
1760	1
107	1
1324	1
1611	0
1335	1
1573	0
2050	1
1977	0
424	1
1325	1
1554	0
1477	0
1024	0
1967	1
865	0
584	0
1976	1
1401	1
2134	1
256	0
1266	1
1363	0
875	0
641	0
1588	1
708	1
548	1
174	0
1672	0
2029	0
738	1
518	0
2038	0
1331	0
1218	0
1621	1
62	1
1272	1
717	0
1950	0
850	1
2122	1
1219	0
257	1
888	1
1938	1
966	0
1602	1
673	1
60	0
713	0
1697	1
1209	0
1781	0
103	0
2102	0
1822	0
433	1
496	0
1607	0
1835	0
199	0
1346	0
1390	0
129	1
1183	1
657	1
923	0
581	1
1653	0
428	0
1074	0
164	1
389	0
564	1
425	1
2103	0
721	1
868	0
653	1
1963	0
578	1
840	0
407	0
1099	1
1102	0
838	0
1860	0
312	0
1288	1
1072	1
116	1
1513	0
606	0
1746	0
2037	1
1639	0
1648	0
1158	1
19	1
75	0
2119	0
943	1
532	1
1620	1
1350	1
1271	1
221	0
1270	0
1598	0
2057	1
2203	1
2062	1
2187	1
2170	1
2016	0
33	0
1962	0
1397	0
1147	0
1954	1
1478	1
1669	1
2212	0
758	0
1103	1
1507	0
130	0
478	0
513	0
2194	0
885	1
829	1
2072	1
1120	1
637	1
503	0
2166	0
731	1
1919	1
84	1
1654	0
1723	1
198	1
2204	0
1786	0
1603	0
952	1
726	0
1930	1
2155	0
1182	1
768	0
2161	1
1117	0
1761	1
1555	0
1529	1
2069	1
1695	1
1855	1
1764	1
565	0
969	0
65	0
1177	1
333	1
274	0
1332	1
183	0
557	1
751	1
138	0
574	0
499	1
1460	0
1874	1
101	0
432	1
1444	1
1939	1
1839	0
1034	1
436	0
820	0
50	1
1990	0
1054	1
1028	0
2	0
1984	0
660	1
1411	0
2188	0
870	1
852	1
691	1
321	0
49	0
994	1
1070	0
64	1
1616	1
1858	0
862	0
1804	1
408	1
1104	1
358	0
2075	1
71	0
836	1
259	0
792	0
1735	1
1418	1
1944	1
1817	0
1081	1
889	1
1866	1
1360	0
1685	0
1243	0
1878	1
2208	1
324	0
981	1
510	1
1440	1
2066	0
2024	0
790	1
1088	0
913	0
1223	0
1579	1
687	0
1461	0
2136	1
793	1
1494	1
747	1
1535	1
1107	0
24	0
239	0
1075	0
118	1
123	0
1769	0
1918	0
1220	0
155	1
883	1
2100	1
2022	0
1431	0
352	0
1437	0
46	0
223	0
1904	1
1123	1
1827	1
79	1
1251	0
1127	1
222	1
1393	1
307	1
527	1
1615	1
1213	0
1820	1
663	1
1184	0
258	1
147	1
1659	1
1843	1
1525	0
288	1
672	1
866	1
452	0
958	1
173	0
250	1
761	1
1514	0
594	1
1	0
291	0
1051	1
1476	0
555	1
1708	0
2055	1
977	0
1974	0
280	1
492	1
1556	1
159	1
381	1
1831	0
878	1
1377	1
609	0
55	0
1491	0
1078	1
953	1
1207	1
45	0
441	1
191	0
837	1
1203	0
577	0
2061	0
180	1
916	1
2234	1
1089	1
789	1
1982	1
1156	1
568	0
819	1
1166	0
2141	1
281	1
1142	1
1055	1
777	0
1575	0
470	1
1114	1
289	1
1979	1
1666	0
1264	0
2040	1
1752	0
347	0
1964	0
1684	0
440	1
2030	1
11	0
1013	1
126	0
1903	1
915	0
1410	1
826	1
975	1
195	0
1386	0
2085	1
1086	0
961	0
1811	1
651	1
1189	1
1249	0
692	0
423	0
2004	0
1596	1
1968	1
1511	1
1714	1
405	0
1987	1
2082	1
1663	1
1471	1
1998	1
357	1
635	0
702	0
858	1
1898	1
139	1
1563	0
2084	1
983	0
781	1
2008	0
453	0
684	0
1483	0
509	1
2021	0
1042	0
1897	0
1568	1
1306	1
1090	1
1975	1
1505	1
860	0
1269	1
89	0
1129	0
2133	1
560	0
150	0
1368	0
1911	0
1229	1
552	1
1686	0
1868	0
1268	1
1713	1
228	1
1884	0
706	0
10	0
1162	0
666	1
1245	1
1680	1
331	1
220	1
314	0
1098	0
2110	1
1604	0
1019	1
544	1
205	0
1928	0
695	0
