1291	1
1610	0
1612	0
723	1
1187	0
1667	1
1260	1
1242	0
323	1
1434	1
640	0
82	1
989	0
1732	0
45	0
1287	1
1525	0
946	1
1887	0
220	1
1825	1
823	1
748	0
293	1
1285	0
5	0
2153	1
283	0
2233	1
1891	1
1307	0
63	0
1343	0
1440	1
1452	0
468	0
604	1
767	1
1777	0
197	0
27	1
782	1
211	1
188	0
1222	0
1771	1
1177	1
873	1
354	0
1352	0
1404	0
958	1
1464	0
703	1
44	0
2055	1
1746	0
991	0
2226	1
426	1
543	1
552	1
509	1
2176	1
252	0
933	1
592	0
1632	0
2208	1
1841	0
1365	1
589	0
539	0
978	0
930	0
1970	1
1403	0
1151	0
1444	1
1300	1
128	1
0	1
1727	1
281	1
1049	0
2119	0
1359	1
1830	0
1115	0
1976	1
1497	0
1358	1
258	1
1482	0
2104	1
2022	0
510	1
594	1
659	1
499	1
1391	1
1393	1
1557	0
1079	1
1355	1
1460	0
983	0
1313	0
1227	1
707	1
1930	1
265	0
706	0
849	0
611	0
2043	1
443	1
38	1
1469	1
843	0
894	1
1021	0
1854	0
804	0
1370	1
282	1
1734	0
302	0
1274	1
622	0
986	0
1483	0
1031	1
1486	1
130	0
2088	1
406	1
1053	1
1717	0
105	0
2167	1
1556	1
805	1
1427	0
620	1
1950	0
1839	0
1104	1
1513	0
1623	1
412	1
417	1
158	1
895	1
2136	1
1917	1
1315	0
1136	1
591	1
163	0
358	0
125	0
2192	0
1138	0
1848	0
306	1
1532	1
886	0
2109	0
1534	1
1144	1
68	1
1164	0
94	0
1617	1
1453	1
2202	1
24	0
143	0
830	1
73	0
434	0
808	1
135	0
1544	0
1360	0
533	0
53	0
348	1
2146	1
545	1
2084	1
384	1
515	0
741	0
1647	0
559	0
633	1
845	0
1032	0
819	1
212	0
1642	0
1186	1
92	0
1371	1
684	0
1056	1
1801	1
520	0
1463	0
233	0
2181	1
1477	0
1701	1
673	1
78	0
1467	1
405	0
210	0
1022	0
1723	1
1451	1
2047	1
316	0
1399	1
2033	0
1585	0
2183	1
138	0
1847	0
1533	1
1102	0
2007	0
743	0
714	0
2230	1
812	0
1449	0
429	1
372	0
572	0
208	0
1235	1
798	0
833	1
1824	0
30	1
1007	0
579	0
441	1
1634	0
191	0
337	0
461	1
430	0
1323	1
1601	0
1686	0
1971	1
494	1
2085	1
1385	0
1247	1
122	1
1029	0
484	0
732	0
1529	1
663	1
765	1
488	0
899	0
944	1
142	1
2106	1
9	1
2227	1
1774	1
987	0
603	0
1113	1
909	0
963	0
1503	1
1379	1
2200	1
773	1
1689	1
1504	0
247	0
892	0
376	1
778	0
635	0
1122	1
1057	0
967	1
1265	0
1662	1
523	0
1341	1
2037	1
2194	0
1103	1
1898	1
1907	0
2212	0
787	1
583	1
2218	1
1437	0
1046	0
17	1
1039	0
1552	0
1308	1
435	0
1209	0
422	0
920	1
1043	0
685	0
1042	0
2187	1
1258	1
347	0
1407	0
569	0
718	0
1353	0
1256	0
361	1
1892	0
232	1
994	1
162	0
241	1
1498	1
966	0
1339	0
961	0
288	1
1925	1
231	1
1982	1
478	0
1198	0
810	1
614	1
1541	0
1785	1
1060	0
725	0
1941	1
1937	0
1775	0
1987	1
2225	1
831	1
459	1
2229	0
1153	0
1071	0
1350	1
2064	0
1047	0
700	0
334	0
2148	0
1397	0
864	1
1362	0
1626	1
683	0
1613	1
2003	1
1786	0
2082	1
2137	1
2058	1
668	0
1997	1
1808	1
79	1
500	1
818	1
1041	0
1763	1
2031	0
969	0
493	0
2151	1
922	0
1248	0
1105	0
333	1
161	0
1652	0
1592	0
1369	1
1574	1
1231	0
2035	0
335	1
908	1
