2213	1
128	1
1060	0
335	1
1559	1
640	0
381	1
1967	1
1417	1
1588	1
19	1
1551	0
1548	1
2172	1
2130	0
2185	1
1365	1
361	1
2217	0
304	1
667	0
891	0
840	0
1079	1
972	0
1130	0
338	0
370	0
1326	0
161	0
2175	1
635	0
994	1
1536	1
530	1
220	1
888	1
591	1
2229	0
1568	1
1957	0
1499	0
1453	1
2228	1
822	1
549	1
1384	0
210	0
487	0
696	0
578	1
1554	0
690	0
326	0
1875	0
899	0
18	1
2031	0
954	0
942	0
1609	1
20	0
1870	0
286	1
938	0
875	0
1777	0
1595	1
292	0
842	0
1737	1
231	1
961	0
1380	0
346	0
721	1
1329	1
157	0
1764	1
1040	1
233	0
551	1
2231	1
1231	0
879	0
1318	1
1648	0
1517	1
975	1
1837	1
1778	0
250	1
532	1
1037	1
1894	0
1874	1
412	1
1219	0
2085	1
1761	1
663	1
1253	1
655	0
312	0
1836	1
1239	0
1095	1
521	1
683	0
35	1
1113	1
1876	1
1395	0
1218	0
790	1
1383	1
804	0
1582	1
105	0
797	0
1713	1
838	0
581	1
1068	1
863	0
1516	0
966	0
1979	1
699	0
1180	1
565	0
519	0
3	0
1581	0
1943	0
290	1
2165	1
1797	0
409	1
2050	1
538	0
1203	0
1600	0
2015	1
1756	0
28	0
1939	1
1860	0
1169	0
1983	0
927	1
65	0
1622	1
208	0
1610	0
1644	0
1289	1
1254	0
1480	0
895	1
113	0
2137	1
750	0
2091	1
1381	0
143	0
2045	0
87	1
1912	0
388	1
980	1
199	0
1853	1
589	0
322	1
1010	1
429	1
358	0
1402	0
1461	0
1319	1
1373	0
2209	1
507	0
1496	1
94	0
1485	1
1742	0
1614	0
2161	1
291	0
1245	1
638	0
2181	1
982	1
1116	0
1988	0
1086	0
216	0
511	1
871	0
1717	0
275	0
